dropping objects

Type dropped.


Type dropped.

recreating the CIS_REPORT_RECORD object (record)

Type created.

No errors.
recreating the CIS_REPORT object (array)

Type created.

No errors.
running the sample PL/SQL
Start: 13:57:16                                                                                     
After firt select: 13:57:18   Record count: 1873                                                    
890638 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890677 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890702 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890730 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890775 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890778 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890789 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890790 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890800 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
890808 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890820 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890837 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890840 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
890900 - XOOM -  - 19-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
890902 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
890943 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891013 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891088 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891102 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891111 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891117 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891119 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891124 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891129 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891142 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891146 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891151 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891155 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891156 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891158 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891160 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891170 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891184 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891194 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891211 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891220 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891228 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891235 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891238 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891242 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891251 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891255 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891261 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891265 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891272 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891281 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891283 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891289 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891309 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891336 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891343 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891345 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891354 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891359 - TESI -  - 19-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
891394 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891405 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891409 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891414 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891420 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891423 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891428 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891436 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891446 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891454 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891470 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891473 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891474 - XOOM -  - 19-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
891479 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891486 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891505 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891512 - TESI -  - 19-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
891520 - XOOM -  - 19-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
892740 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
892750 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
892754 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
892773 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
892783 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
892801 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
892813 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
892821 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
892857 - XOOM -  - 20-JUL-12 - fd36b35f-7006-467d-a7bb-f72b653aa043 -                               
892933 - XOOM -  - 20-JUL-12 - fd36b35f-7006-467d-a7bb-f72b653aa043 -                               
893016 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893115 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893180 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893202 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893260 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893270 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893274 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893277 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893280 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893286 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893290 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893294 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893300 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893303 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893307 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893310 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893311 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893323 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893389 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893399 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893405 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893416 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893417 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893421 - XOOM -  - 20-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
893429 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893439 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893447 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893455 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893462 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893479 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893524 - XOOM -  - 20-JUL-12 - fd36b35f-7006-467d-a7bb-f72b653aa043 -                               
893554 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893557 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893566 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893571 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893579 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893598 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893606 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893614 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893622 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893624 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893628 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893630 - XOOM -  - 20-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
893645 - XOOM -  - 20-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
893659 - XOOM -  - 20-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
893664 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893685 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893687 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893689 - XOOM -  - 20-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
893696 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893706 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893708 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893753 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893761 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893772 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893775 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893784 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893791 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893831 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893842 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893860 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
893872 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893902 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893911 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893925 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893926 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893930 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893935 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893939 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893940 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
893974 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
893980 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
894008 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
894010 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
894012 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
894049 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
894055 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
894061 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894142 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
894173 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894194 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894199 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
894209 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894239 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
894241 - TESI -  - 20-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
894248 - XOOM -  - 20-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
894249 - TESI -  - 20-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
894292 - XOOM -  - 20-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
894295 - XOOM -  - 20-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
894298 - XOOM -  - 20-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
894360 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894364 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894379 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894380 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894415 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894420 - XOOM -  - 20-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
894431 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894443 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894450 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894453 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
894460 - XOOM -  - 20-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
896146 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
896310 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
896374 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
896436 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
896487 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
896531 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
896565 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
896585 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
896649 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
896744 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
896788 - XOOM -  - 23-JUL-12 - fd36b35f-7006-467d-a7bb-f72b653aa043 -                               
896813 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
896919 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
896934 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
896940 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
896949 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
896965 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
896976 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
896987 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
896997 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897005 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897010 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897012 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897018 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897030 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897032 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897042 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897050 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897072 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897077 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897085 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897089 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897094 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897102 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897108 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897112 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897123 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897132 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897282 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
897322 - XOOM -  - 23-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
897326 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
897382 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897384 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
897395 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897400 - XOOM -  - 23-JUL-12 - 9e3f8f6e-5ade-40c8-a9a0-e819c780f38f -                               
897415 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897420 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897430 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897431 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897441 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897459 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897470 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
897489 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897505 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897510 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
897554 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897555 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897570 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
897577 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897589 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897600 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897620 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897627 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
897637 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897652 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
897664 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897668 - XOOM -  - 23-JUL-12 - 8c56b068-7091-409f-9263-607337a735bf -                               
897703 - XOOM -  - 23-JUL-12 - fd36b35f-7006-467d-a7bb-f72b653aa043 -                               
897738 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897753 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897755 - XOOM -  - 23-JUL-12 - 8ccd3aa5-abc6-45cb-93fd-b30560cbe7d4 -                               
897762 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897828 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897839 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897846 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897853 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897867 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897875 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897880 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897894 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897927 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897933 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897947 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897966 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897992 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
897994 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
897999 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
898006 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
898010 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
898011 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
898054 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
898055 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
898081 - TESI -  - 23-JUL-12 - 3d4cb44a-d889-493e-997d-3215ff396a0c -                               
898090 - TESI -  - 23-JUL-12 - b02fd531-5141-4b52-8b02-2abe74862fc6 -                               
