
TABLESPACE           DATA_FILE                                          FILESYSTEM                  SIZE_MB                                                                                                                                                                                                 
-------------------- -------------------------------------------------- ------------------------- ---------                                                                                                                                                                                                 
** Script Output **  /swp/c1/prod/files/areafcp                         /dev/vg07/lvol5            61440000                                                                                                                                                                                                 
CUSTPRO_INDX         /ps11/oradata/PSOLP/custpro_indx13.dbf             /dev/vgoraps_ps12/lvol1     2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps11/oradata/PSOLP/custpro_indx14.dbf             /dev/vgoraps_ps12/lvol1     1048.58                                                                                                                                                                                                 
CUSTPRO_INDX         /ps11/oradata/PSOLP/custpro_indx15.dbf             /dev/vgoraps_ps12/lvol1     2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps12/oradata/PSOLP/custpro_indx16.dbf             /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps12/oradata/PSOLP/custpro_indx17.dbf             /dev/vgoraps_ps12/lvol2     1363.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps13/oradata/PSOLP/custpro_indx18.dbf             /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps13/oradata/PSOLP/custpro_indx19.dbf             /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps14/oradata/PSOLP/custpro_indx20.dbf             /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps14/oradata/PSOLP/custpro_indx21.dbf             /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps14/oradata/PSOLP/custpro_indx22.dbf             /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps18/oradata/PSOLP/custpro_indx23.dbf             /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps20/oradata/PSOLP/custpro_indx24.dbf             /dev/vgoraps_ps12/lvol10    2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps20/oradata/PSOLP/custpro_indx25.dbf             /dev/vgoraps_ps12/lvol10    2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps23/oradata/PSOLP/custpro_indx26.dbf             /dev/vgoraps_ps12/lvol13    2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps23/oradata/PSOLP/custpro_indx27.dbf             /dev/vgoraps_ps12/lvol13    2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps23/oradata/PSOLP/custpro_indx28.dbf             /dev/vgoraps_ps12/lvol13    1572.86                                                                                                                                                                                                 
CUSTPRO_INDX         /ps24/oradata/PSOLP/custpro_indx29.dbf             /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_INDX         /ps24/oradata/PSOLP/custpro_indx30.dbf             /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps03/oradata/PSOLP/custpro_lg_data05.dbf          /dev/vg04/lvol3             2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps04/oradata/PSOLP/custpro_lg_data01.dbf          /dev/vg04/lvol4             2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps04/oradata/PSOLP/custpro_lg_data02.dbf          /dev/vg04/lvol4             2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps04/oradata/PSOLP/custpro_lg_data03.dbf          /dev/vg04/lvol4             2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps04/oradata/PSOLP/custpro_lg_data04.dbf          /dev/vg04/lvol4             2097.15                                                                                                                                                                                                 
